Species Status MinT MaxT
Hyperailurictis_marshi extinct 14.78 15.97
Hyperailurictis_intrepidus extinct 14.78 15.97
Hyperailurictis_intrepidus extinct 12.57 14.78
Hyperailurictis_intrepidus extinct 10.09 12.11
Hyperailurictis_intrepidus extinct 12.57 14.78
Hyperailurictis_marshi extinct 10.09 12.11
Hyperailurictis_marshi extinct 14.78 15.97
Nimravides_pedionomus extinct 9.07 12.11
Nimravides_catacopsis extinct 6.88 7.59
Nimravides_catacopsis extinct 7.59 9.07
Nimravides_catacopsis extinct 9.07 10.09
Nimravides_catacopsis extinct 7.59 9.07
Amphimachairodus_coloradensis extinct 6.88 7.59
Hyperailurictis_intrepidus extinct 14.78 15.97
Hyperailurictis_marshi extinct 12.57 14.78
Hyperailurictis_stouti extinct 12.57 14.78
Amphimachairodus_coloradensis extinct 6.88 7.59
Pratifelis_martini extinct 9.07 10.09
Homotherium_ischyrus extinct 2.63 4.91
Homotherium_serum extinct 2.63 4.91
Homotherium_serum extinct 2.63 4.91
Megantereon_hesperus extinct 2.63 4.91
Homotherium_ischyrus extinct 2.63 4.91
Puma_lacustris extinct 2.63 4.91
Megantereon_hesperus extinct 2.63 4.91
Puma_lacustris extinct 2.63 4.91
Megantereon_hesperus extinct 1.8 2.63
Smilodon_gracilis extinct 1.8 2.63
Homotherium_serum extinct 1.8 2.63
Puma_lacustris extinct 1.8 2.63
Smilodon_gracilis extinct 2.63 4.91
Puma_lacustris extinct 1.8 2.63
Miracinonyx_inexpectatus extinct 1.8 2.63
Miracinonyx_trumani extinct 1.8 2.63
Puma_lacustris extinct 1.8 2.63
Dinofelis_palaeoonca extinct 1.8 2.63
Puma_lacustris extinct 1.8 2.63
Amphimachairodus_coloradensis extinct 4.91 5.91
Puma_lacustris extinct 4.91 5.91
Megantereon_hesperus extinct 4.91 5.91
Puma_lacustris extinct 2.63 4.91
Megantereon_hesperus extinct 2.63 4.91
Puma_lacustris extinct 2.63 4.91
Nimravides_catacopsis extinct 4.91 5.91
Nimravides_catacopsis extinct 2.63 4.91
Lynx_rufus extant 0.9 2.63
Smilodon_gracilis extinct 0.9 2.63
Adelphailurus_kansensis extinct 4.91 5.91
Megantereon_hesperus extinct 4.91 5.91
Nimravides_catacopsis extinct 9.07 10.09
Amphimachairodus_coloradensis extinct 4.91 5.91
Lynx_proterolyncis extinct 5.91 6.88
Lynx_rufus extant 0.9 1.8
Panthera_onca extant 0.39 0.9
Miracinonyx_inexpectatus extinct 0.9 1.8
Smilodon_gracilis extinct 0.9 1.8
Megantereon_hesperus extinct 0.9 2.63
Puma_lacustris extinct 2.63 4.91
Nimravides_catacopsis extinct 7.59 9.07
Megantereon_hesperus extinct 1.8 2.63
Hyperailurictis_marshi extinct 14.78 15.97
Lynx_rufus extant 0.9 2.63
Miracinonyx_inexpectatus extinct 0.9 2.63
Hyperailurictis_marshi extinct 18.5 22.2
Lynx_issiodorensis extinct 1.8 2.63
Megantereon_hesperus extinct 1.8 2.63
Smilodon_gracilis extinct 1.8 2.63
Puma_lacustris extinct 1.8 2.63
