Species Status MinT MaxT
Lynx_issiodorensis extinct 1.9 2.5
Puma_pardoides extinct 1.9 2.5
Lynx_issiodorensis extinct 3.55 5
Panthera_tigris extant 1.1531666666667 1.80951
Prionailurus_bengalensis extant 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 2.5 3.55
Lynx_issiodorensis extinct 2.5 3.55
Megantereon_cultridens extinct 2.5 3.55
Puma_pardoides extinct 2.5 3.55
Amphimachairodus_giganteus extinct 3.55 5
Lynx_issiodorensis extinct 3.55 5
Acinonyx_pardinensis extinct 3.55 5
Lynx_issiodorensis extinct 3.55 5
Lynx_issiodorensis extinct 5 5.3
Felis_wenzensis extinct 3.55 5
Acinonyx_pardinensis extinct 1.9 2.5
Homotherium_latidens extinct 1.9 2.5
Lynx_issiodorensis extinct 1.9 2.5
Megantereon_cultridens extinct 1.9 2.5
Puma_pardoides extinct 1.9 2.5
Lynx_issiodorensis extinct 2.5 3.55
Puma_pardoides extinct 2.5 3.55
Lynx_issiodorensis extinct 1.9 2.5
Megantereon_cultridens extinct 1.9 2.5
Puma_pardoides extinct 1.9 2.5
Lynx_issiodorensis extinct 1.9 2.5
Homotherium_latidens extinct 2.5 2.5
Lynx_issiodorensis extinct 2.5 2.5
Lynx_issiodorensis extinct 1.9 2.5
Megantereon_cultridens extinct 1.9 2.5
Lynx_issiodorensis extinct 1.9 2.5
Homotherium_latidens extinct 2.263 2.581
Lynx_issiodorensis extinct 2.263 2.581
Homotherium_latidens extinct 1.9 2.5
Acinonyx_pardinensis extinct 2.5 3.55
Acinonyx_pardinensis extinct 1.9 2.5
Homotherium_latidens extinct 1.9 2.5
Lynx_issiodorensis extinct 1.9 2.5
Megantereon_cultridens extinct 1.9 2.5
Puma_pardoides extinct 1.9 2.5
Acinonyx_pardinensis extinct 2.32 2.581
Puma_pardoides extinct 2.32 2.581
Homotherium_latidens extinct 1.9 2.5
Megantereon_cultridens extinct 0.5 3.55
Panthera_spelaea extinct 0.5 1.9
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Panthera_tigris extant 1.1531666666667 1.80951
Panthera_spelaea extinct 0.01 0.115
Lynx_pardinus extant 1.072 1.778
Panthera_blytheae extinct 3.596 4.187
Panthera_gombaszoegensis extinct 0.0117 1.9
Felis_silvestris extant 0.13 0.191
Panthera_tigris extant 0.58243333333333 1.29585
Lynx_lynx extant 0 2.58
Felis_silvestris extant 0 2.58
Lynx_lynx extant 0 2.58
Lynx_lynx extant 0 2.58
Lynx_issiodorensis extinct 0.0117 1.9
Lynx_pardinus extant 0.03 0.15
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Panthera_gombaszoegensis extinct 0.0117 1.9
Acinonyx_pardinensis extinct 2.5 3.55
Homotherium_latidens extinct 2.5 3.55
Lynx_issiodorensis extinct 2.5 3.55
Acinonyx_pardinensis extinct 1.4333333333333 1.9
Acinonyx_pardinensis extinct 1.9 3.55
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Homotherium_latidens extinct 1.1531666666667 1.80951
Lynx_issiodorensis extinct 1.1531666666667 1.80951
Acinonyx_pardinensis extinct 1.1531666666667 1.80951
Promegantereon_ogygia extinct 7.6 8.9
Amphimachairodus_giganteus extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 8.9 9.9
Paramachaerodus_orientalis extinct 8.9 9.9
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 7.6 8.9
Amphimachairodus_giganteus extinct 5.3 7.1
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 7.14 7.528
Metailurus_parvulus extinct 7.14 7.528
Amphimachairodus_giganteus extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Amphimachairodus_giganteus extinct 7.1 7.6
Metailurus_parvulus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 5.3 7.1
Paramachaerodus_orientalis extinct 5.3 7.1
Amphimachairodus_giganteus extinct 7.1 7.6
Paramachaerodus_orientalis extinct 7.1 7.6
Amphimachairodus_giganteus extinct 7.6 8.9
Amphimachairodus_giganteus extinct 7.1 8.9
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 5.3 7.1
Metailurus_parvulus extinct 5.3 7.1
Amphimachairodus_giganteus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 5.3 8.9
Metailurus_parvulus extinct 5.3 8.9
