Species Status MinT MaxT
Miohyaenotherium_bessarabicum extinct 5.3 7.1
Miohyaenotherium_bessarabicum extinct 8 8.9
Miohyaenotherium_bessarabicum extinct 11.146 11.657
Protictitherium_crassum extinct 11.146 11.657
Thalassictis_montadai extinct 11.146 11.657
Miohyaenotherium_bessarabicum extinct 5.3 7.1
Plioviverrops_guerini extinct 5.3 7.1
Thalassictis_robusta extinct 7.6 8.9
Miohyaenotherium_bessarabicum extinct 13.82 15.97
Hyaenictitherium_hyaenoides extinct 6.179 6.252
Hyaenictitherium_hyaenoides extinct 6.63 7.59
Hyaenictitherium_hyaenoides extinct 5.3 7.2
Hyaenictitherium_wongii extinct 5.3 7.2
Hyaenictitherium_hyaenoides extinct 8.9 9.9
Hyaenictitherium_wongii extinct 8.9 9.9
Ictitherium_viverrinum extinct 8.9 9.9
Hyaenictitherium_hyaenoides extinct 7.6 8.9
Hyaenictitherium_wongii extinct 7.6 8.9
Ictitherium_viverrinum extinct 7.1 7.6
Hyaenictitherium_parvum extinct 7.1 7.6
Miohyaenotherium_bessarabicum extinct 7.1 7.6
Protictitherium_crassum extinct 9.9 11.2
Hyaenictitherium_wongii extinct 9.984 11.056
Thalassictis_montadai extinct 9.984 11.056
Hyaenictitherium_wongii extinct 7.246 10.168666666667
Hyaenictitherium_wongii extinct 8.9 9.9
Hyaenictitherium_wongii extinct 7.1 7.6
Plioviverrops_orbignyi extinct 7.1 7.6
Hyaenictitherium_wongii extinct 7.2 8.972
Hyaenictitherium_wongii extinct 7.1 7.6
Protictitherium_crassum extinct 7.1 7.6
Hyaenictitherium_wongii extinct 7.1 7.6
Hyaenictitherium_wongii extinct 5.3 7.1
Plioviverrops_orbignyi extinct 5.3 7.1
Hyaenictitherium_wongii extinct 5.3 7.1
Hyaenictitherium_wongii extinct 5.3 7.2
Hyaenictitherium_wongii extinct 8.9 9.9
Hyaenictitherium_wongii extinct 7.1 7.6
Hyaenictitherium_wongii extinct 7.1 7.6
Hyaenictitherium_wongii extinct 5.3 8.9
Protictitherium_crassum extinct 9.9 11.2
Ictitherium_intuberculatum extinct 8.9 11.2
Protictitherium_crassum extinct 8.9 11.2
Ictitherium_intuberculatum extinct 9.647 9.721
Ictitherium_intuberculatum extinct 9.937 9.984
Ictitherium_intuberculatum extinct 9.984 11.056
Ictitherium_intuberculatum extinct 9.937 9.984
Ictitherium_kurteni extinct 5.3 7.2
Ictitherium_pannonicum extinct 7.1 7.6
Lycyaena_choeretis extinct 7.1 7.6
Plioviverrops_guerini extinct 7.1 7.6
Ictitherium_pannonicum extinct 7.1 7.6
Lycyaena_choeretis extinct 7.1 7.6
Ictitherium_pannonicum extinct 7.1 8.9
Thalassictis_robusta extinct 7.6 11.2
Protictitherium_sumegense extinct 8.9 11.2
Ictitherium_tauricum extinct 9.88 11
Protictitherium_crassum extinct 9.88 11
Ictitherium_tauricum extinct 8.9 9.9
Protictitherium_crassum extinct 8.9 9.9
Thalassictis_montadai extinct 8.9 9.9
Ictitherium_viverrinum extinct 8.9 9.9
Protictitherium_crassum extinct 8.9 9.9
Ictitherium_viverrinum extinct 8.9 9.9
Ictitherium_viverrinum extinct 9.9 11.2
Ictitherium_viverrinum extinct 7.1 7.6
Ictitherium_viverrinum extinct 12.5 15.2
Protictitherium_intermedium extinct 12.5 15.2
Ictitherium_viverrinum extinct 9.9 11.2
Ictitherium_viverrinum extinct 5.3 7.1
Ictitherium_viverrinum extinct 5.3 8.9
Lycyaena_choeretis extinct 8.9 9.9
Lycyaena_choeretis extinct 7.1 8.9
Lycyaena_dubia extinct 5.3 7.2
Plioviverrops_faventinus extinct 5.3 7.1
Metahyaena_confector extinct 9.647 9.937
Pachycrocuta_brevirostris extinct 1.9 2.5
Pachycrocuta_brevirostris extinct 2.5 3.55
Pachycrocuta_brevirostris extinct 1.6666666666667 1.9
Pachycrocuta_brevirostris extinct 2.725 3.55
Pliocrocuta_perrieri extinct 2.725 3.55
Pachycrocuta_brevirostris extinct 2.175 3
Pachycrocuta_brevirostris extinct 1.9 3.55
Pachycrocuta_brevirostris extinct 0.5 1.9
Pachycrocuta_brevirostris extinct 1.778 1.85
Pachycrocuta_brevirostris extinct 0.8678 1.29585
Pachycrocuta_brevirostris extinct 0.5 1.9
Pachycrocuta_brevirostris extinct 0.58243333333333 1.29585
Pachycrocuta_brevirostris extinct 0.988 1.072
Pachycrocuta_brevirostris extinct 1.778 1.945
Pachycrocuta_brevirostris extinct 1.4333333333333 1.9
Pachycrocuta_brevirostris extinct 0.781 1.9
Pachycrocuta_brevirostris extinct 0.781 1.03
Pachycrocuta_brevirostris extinct 0.0117 1.9
Pachycrocuta_brevirostris extinct 0.781 1.945
Pachycrocuta_brevirostris extinct 1.02 1.88
Pachycrocuta_brevirostris extinct 0.781 1.072
Pachycrocuta_brevirostris extinct 0.8678 1.7239
Pachycrocuta_brevirostris extinct 1.3 1.8114
Pachycrocuta_brevirostris extinct 0.98 1.31
Pachycrocuta_brevirostris extinct 0.781 2.581
Pachycrocuta_brevirostris extinct 0.58243333333333 1.29585
