Species	MaxT	MinT	lng	lat	bed_info	FAMILY
Barbourofelis_fricki	10.09	9.07	-82.36667	29.61667	10567	Barbourofelidae
Epicyon_haydeni	10.09	9.07	-82.36667	29.61667	10567	Canidae
Epicyon_saevus	10.09	9.07	-82.36667	29.61667	10567	Canidae
Barbourofelis_fricki	9.07	7.59	-99.928333	36.094444	11155	Barbourofelidae
Carpocyon_limosus	9.07	7.59	-99.928333	36.094444	11155	Canidae
Epicyon_haydeni	9.07	7.59	-99.928333	36.094444	11155	Canidae
Barbourofelis_morrisi	9.07	6.88	-104.984722	39.739167	10377	Barbourofelidae
Barbourofelis_morrisi	9.07	7.59	-82.36667	29.61667	10568	Barbourofelidae
Borophagus_pugnator	9.07	7.59	-82.36667	29.61667	10568	Canidae
Epicyon_haydeni	9.07	7.59	-82.36667	29.61667	10568	Canidae
Epicyon_saevus	9.07	7.59	-82.36667	29.61667	10568	Canidae
Nimravides_catacopsis	9.07	7.59	-82.36667	29.61667	10568	Felidae
Barbourofelis_morrisi	12.11	10.09	-117.843056	38.603611	10675	Barbourofelidae
Aelurodon_taxoides	12.11	10.09	-117.843056	38.603611	10675	Canidae
Epicyon_saevus	12.11	10.09	-117.843056	38.603611	10675	Canidae
Leptocyon_leidyi	12.11	10.09	-117.843056	38.603611	10675	Canidae
Leptocyon_matthewi	12.11	10.09	-117.843056	38.603611	10675	Canidae
Leptocyon_vafer	12.11	10.09	-117.843056	38.603611	10675	Canidae
Barbourofelis_morrisi	12.11	10.09	-100.739444	35.105	11163	Barbourofelidae
Styriofelis_lorteti	11.2	8.9	32.7	40.56	20206	Felidae
Albanosmilus_whitfordi	7.59	6.88	-102.223333	40.075833	10378	Barbourofelidae
Borophagus_pugnator	7.59	6.88	-102.223333	40.075833	10378	Canidae
Epicyon_haydeni	7.59	6.88	-102.223333	40.075833	10378	Canidae
Vulpes_stenognathus	7.59	6.88	-102.223333	40.075833	10378	Canidae
Amphimachairodus_coloradensis	7.59	6.88	-102.223333	40.075833	10378	Felidae
Albanosmilus_whitfordi	12.11	9.07	-117.988056	35.385	10643	Barbourofelidae
Borophagus_littoralis	12.11	9.07	-117.988056	35.385	10643	Canidae
Carpocyon_robustus	12.11	9.07	-117.988056	35.385	10643	Canidae
Epicyon_haydeni	12.11	9.07	-117.988056	35.385	10643	Canidae
Epicyon_saevus	12.11	9.07	-117.988056	35.385	10643	Canidae
Leptocyon_leidyi	12.11	9.07	-117.988056	35.385	10643	Canidae
Metalopex_macconnelli	12.11	9.07	-117.988056	35.385	10643	Canidae
Prosansanosmilus_peregrinus	17.2	16.4	11.1980555555556	48.9775	20403	Barbourofelidae
Sansanosmilus_palmidens	15.2	12.5	114	37	20625	Barbourofelidae
Aelurodon_asthenostylus	15.97	14.78	-117.926389	38.586111	10674	Canidae
Carpocyon_compressus	15.97	14.78	-117.926389	38.586111	10674	Canidae
Leptocyon_leidyi	15.97	14.78	-117.926389	38.586111	10674	Canidae
Leptocyon_vafer	15.97	14.78	-117.926389	38.586111	10674	Canidae
Microtomarctus_conferta	15.97	14.78	-117.926389	38.586111	10674	Canidae
Paracynarctus_kelloggi	15.97	14.78	-117.926389	38.586111	10674	Canidae
Paratomarctus_temerarius	15.97	14.78	-117.926389	38.586111	10674	Canidae
Microtomarctus_conferta	15.97	14.78	-117.926389	38.586111	10674	Canidae
Hyperailurictis_intrepidus	15.97	14.78	-117.926389	38.586111	10674	Felidae
Aelurodon_ferox	14.78	12.57	-96.675345	40.809868	10446	Canidae
Leptocyon_leidyi	14.78	12.57	-96.675345	40.809868	10446	Canidae
Leptocyon_vafer	14.78	12.57	-96.675345	40.809868	10446	Canidae
Aelurodon_ferox	12.57	12.11	-102.109167	42.665278	10447	Canidae
Aelurodon_ferox	15.97	14.78	-111.3	45.666667	10865	Canidae
Paratomarctus_temerarius	15.97	14.78	-111.3	45.666667	10865	Canidae
Aelurodon_ferox	14.78	12.57	-106.7525	35.458056	11023	Canidae
Leptocyon_leidyi	14.78	12.57	-106.7525	35.458056	11023	Canidae
Leptocyon_vafer	14.78	12.57	-106.7525	35.458056	11023	Canidae
Microtomarctus_conferta	14.78	12.57	-106.7525	35.458056	11023	Canidae
Paratomarctus_temerarius	14.78	12.57	-106.7525	35.458056	11023	Canidae
Hyperailurictis_marshi	14.78	12.57	-106.7525	35.458056	11023	Felidae
Hyperailurictis_stouti	14.78	12.57	-106.7525	35.458056	11023	Felidae
Aelurodon_ferox	14.78	12.57	-106.243056	36.146944	11033	Canidae
Aelurodon_stirtoni	14.78	12.57	-106.243056	36.146944	11033	Canidae
Microtomarctus_conferta	14.78	12.57	-106.243056	36.146944	11033	Canidae
Paracynarctus_kelloggi	14.78	12.57	-106.243056	36.146944	11033	Canidae
Paratomarctus_temerarius	14.78	12.57	-106.243056	36.146944	11033	Canidae
Aelurodon_ferox	14.78	12.57	-106.086389	36.078611	11037	Canidae
Aelurodon_ferox	14.78	12.57	-106.044167	36.390833	11038	Canidae
Carpocyon_webbi	14.78	12.57	-106.044167	36.390833	11038	Canidae
Leptocyon_leidyi	14.78	12.57	-106.044167	36.390833	11038	Canidae
Leptocyon_vafer	14.78	12.57	-106.044167	36.390833	11038	Canidae
Paratomarctus_temerarius	14.78	12.57	-106.044167	36.390833	11038	Canidae
Aelurodon_ferox	12.57	10.09	-106.020833	35.891389	11039	Canidae
Epicyon_saevus	12.57	10.09	-106.020833	35.891389	11039	Canidae
Leptocyon_leidyi	12.57	10.09	-106.020833	35.891389	11039	Canidae
Leptocyon_vafer	12.57	10.09	-106.020833	35.891389	11039	Canidae
Aelurodon_ferox	12.11	10.09	-106.089167	36.171667	11040	Canidae
Aelurodon_ferox	9.07	7.59	-106.16666	35.91666	11049	Canidae
Epicyon_haydeni	9.07	7.59	-106.16666	35.91666	11049	Canidae
Metalopex_merriami	7.59	6.88	-118.926667	35.474444	10099	Canidae
Vulpes_kernensis	7.59	6.88	-118.926667	35.474444	10099	Canidae
Borophagus_littoralis	10.09	9.07	-119.066111	39.934722	10689	Canidae
Epicyon_saevus	10.09	9.07	-119.066111	39.934722	10689	Canidae
Borophagus_pugnator	9.07	7.59	-117.738611	42.790278	10926	Canidae
Epicyon_haydeni	9.07	7.59	-117.738611	42.790278	10926	Canidae
Vulpes_stenognathus	9.07	7.59	-117.738611	42.790278	10926	Canidae
Aelurodon_montanensis	15.97	14.78	-112.1625	45.890278	10869	Canidae
Aelurodon_taxoides	10.09	9.07	-121.918611	37.829722	10083	Canidae
Aelurodon_taxoides	10.09	9.07	-121.468926	38.555605	10088	Canidae
Aelurodon_taxoides	12.11	10.09	-102.386944	43.002222	10406	Canidae
Epicyon_saevus	12.11	10.09	-102.386944	43.002222	10406	Canidae
Aelurodon_taxoides	15.97	14.78	-100.386667	42.913056	10443	Canidae
Aelurodon_taxoides	12.11	10.09	-100.883056	40.0575	10448	Canidae
Carpocyon_robustus	12.11	10.09	-100.883056	40.0575	10448	Canidae
Epicyon_haydeni	12.11	10.09	-100.883056	40.0575	10448	Canidae
Epicyon_saevus	12.11	10.09	-100.883056	40.0575	10448	Canidae
Paratomarctus_euthos	12.11	10.09	-100.883056	40.0575	10448	Canidae
Aelurodon_taxoides	7.59	6.88	-103.780833	42.198056	10459	Canidae
Borophagus_secundus	7.59	6.88	-103.780833	42.198056	10459	Canidae
Epicyon_haydeni	7.59	6.88	-103.780833	42.198056	10459	Canidae
Epicyon_saevus	7.59	6.88	-103.780833	42.198056	10459	Canidae
Aelurodon_taxoides	7.59	6.88	-103.780833	42.198056	10459	Canidae
Vulpes_stenognathus	7.59	6.88	-103.780833	42.198056	10459	Canidae
Amphimachairodus_coloradensis	7.59	6.88	-103.780833	42.198056	10459	Felidae
Aelurodon_taxoides	10.09	9.07	-99.510278	38.878056	10480	Canidae
Epicyon_saevus	10.09	9.07	-99.510278	38.878056	10480	Canidae
Pratifelis_martini	10.09	9.07	-99.510278	38.878056	10480	Felidae
Aelurodon_taxoides	12.11	10.09	-97.74	28.42	10540	Canidae
Leptocyon_vafer	12.11	10.09	-97.74	28.42	10540	Canidae
Aelurodon_taxoides	12.11	10.09	-97.591389	28.531389	10541	Canidae
Leptocyon_vafer	12.11	10.09	-97.591389	28.531389	10541	Canidae
Aelurodon_taxoides	12.57	10.09	-81.631667	28.133333	10565	Canidae
Aelurodon_taxoides	14.78	12.57	-106.146944	36.255	11036	Canidae
Aelurodon_taxoides	12.11	10.09	-106.120833	35.955	11048	Canidae
Carpocyon_webbi	12.11	10.09	-106.120833	35.955	11048	Canidae
Epicyon_haydeni	12.11	10.09	-106.120833	35.955	11048	Canidae
Epicyon_saevus	12.11	10.09	-106.120833	35.955	11048	Canidae
Eucyon_davisi	12.11	10.09	-106.120833	35.955	11048	Canidae
Leptocyon_matthewi	12.11	10.09	-106.120833	35.955	11048	Canidae
Leptocyon_vafer	12.11	10.09	-106.120833	35.955	11048	Canidae
Aelurodon_taxoides	12.11	10.09	-101.905	35.643333	11153	Canidae
Cynarctus_crucidens	12.11	10.09	-101.905	35.643333	11153	Canidae
Epicyon_haydeni	12.11	10.09	-101.905	35.643333	11153	Canidae
Aelurodon_taxoides	12.11	10.09	-97.763889	30.267222	11154	Canidae
Archaeocyon_falkenbachi	28	22.2	-104.823611	42.6525	10312	Canidae
Archaeocyon_leptodus	28	22.2	-104.823611	42.6525	10312	Canidae
Cormocyon_haydeni	28	22.2	-104.823611	42.6525	10312	Canidae
Enhydrocyon_crassidens	28	22.2	-104.823611	42.6525	10312	Canidae
Enhydrocyon_pahinsintewakpa	28	22.2	-104.823611	42.6525	10312	Canidae
Otarocyon_cooki	28	22.2	-104.823611	42.6525	10312	Canidae
Paraenhydrocyon_josephi	28	22.2	-104.823611	42.6525	10312	Canidae
Archaeocyon_leptodus	32.1	29.75	-104.47	43.05	10291	Canidae
Archaeocyon_leptodus	31.4	28	-104.081944	41.7025	10296	Canidae
Caedocyon_tedfordi	31.4	28	-104.081944	41.7025	10296	Canidae
Paraenhydrocyon_josephi	31.4	28	-104.081944	41.7025	10296	Canidae
Archaeocyon_leptodus	29.75	28	-104.755556	42.671944	10307	Canidae
Cormocyon_haydeni	29.75	28	-104.755556	42.671944	10307	Canidae
Ectopocynus_antiquus	29.75	28	-104.755556	42.671944	10307	Canidae
Ectopocynus_intermedius	29.75	28	-104.755556	42.671944	10307	Canidae
Enhydrocyon_pahinsintewakpa	29.75	28	-104.755556	42.671944	10307	Canidae
Otarocyon_cooki	29.75	28	-104.755556	42.671944	10307	Canidae
Paraenhydrocyon_josephi	29.75	28	-104.755556	42.671944	10307	Canidae
Philotrox_condoni	29.75	28	-104.755556	42.671944	10307	Canidae
Phlaocyon_minor	29.75	28	-104.755556	42.671944	10307	Canidae
Archaeocyon_leptodus	29.75	28	-104.801944	41.14555	10308	Canidae
Archaeocyon_leptodus	28	22.2	-104.259722	41.6625	10309	Canidae
Otarocyon_cooki	28	22.2	-104.259722	41.6625	10309	Canidae
Paraenhydrocyon_josephi	28	22.2	-104.259722	41.6625	10309	Canidae
Paraenhydrocyon_wallovianus	28	22.2	-104.259722	41.6625	10309	Canidae
Archaeocyon_leptodus	29.75	22.2	-102.3333333	43.08333333	10392	Canidae
Cynarctoides_lemur	29.75	22.2	-102.3333333	43.08333333	10392	Canidae
Archaeocyon_leptodus	29.75	22.2	-96.675345	40.809868	10419	Canidae
Archaeocyon_leptodus	28	22.2	-111.694167	46.6525	10850	Canidae
Enhydrocyon_basilatus	28	22.2	-111.694167	46.6525	10850	Canidae
Leptocyon_douglassi	28	22.2	-111.694167	46.6525	10850	Canidae
Archaeocyon_leptodus	29.75	22.2	-100.779004	46.813343	10887	Canidae
Archaeocyon_pavidus	29.75	28	-102.464722	43.389722	10390	Canidae
Philotrox_condoni	29.75	28	-102.464722	43.389722	10390	Canidae
Borophagus_diversidens	4.91	2.63	-121.468926	38.555605	10106	Canidae
Canis_lepophagus	4.91	2.63	-121.468926	38.555605	10106	Canidae
Borophagus_diversidens	4.91	2.63	-121.468926	38.555605	10109	Canidae
Homotherium_ischyrus	4.91	2.63	-121.468926	38.555605	10109	Felidae
Borophagus_diversidens	4.91	1.8	-121.468926	38.555605	10110	Canidae
Borophagus_diversidens	4.91	2.63	-96.675345	40.809868	10471	Canidae
Canis_ferox	4.91	2.63	-96.675345	40.809868	10471	Canidae
Canis_lepophagus	4.91	2.63	-96.675345	40.809868	10471	Canidae
Homotherium_serum	4.91	2.63	-96.675345	40.809868	10471	Felidae
Borophagus_diversidens	4.91	2.63	-96.675345	40.809868	10472	Canidae
Canis_lepophagus	4.91	2.63	-96.675345	40.809868	10472	Canidae
Urocyon_progressus	4.91	2.63	-96.675345	40.809868	10472	Canidae
Homotherium_serum	4.91	2.63	-96.675345	40.809868	10472	Felidae
Megantereon_hesperus	4.91	2.63	-96.675345	40.809868	10472	Felidae
Borophagus_diversidens	4.91	2.63	-96.675345	40.809868	10473	Canidae
Canis_edwardii	4.91	2.63	-96.675345	40.809868	10473	Canidae
Canis_lepophagus	4.91	2.63	-96.675345	40.809868	10473	Canidae
Homotherium_ischyrus	4.91	2.63	-96.675345	40.809868	10473	Felidae
Borophagus_diversidens	2.63	1.8	-96.675345	40.809868	10476	Canidae
Canis_edwardii	2.63	1.8	-96.675345	40.809868	10476	Canidae
Canis_lepophagus	2.63	1.8	-96.675345	40.809868	10476	Canidae
Borophagus_diversidens	4.91	2.63	-95.689444	39.055833	10494	Canidae
Borophagus_diversidens	4.91	2.63	-95.689444	39.055833	10496	Canidae
Borophagus_diversidens	4.91	2.63	-95.689444	39.055833	10497	Canidae
Canis_ferox	4.91	2.63	-95.689444	39.055833	10497	Canidae
Urocyon_progressus	4.91	2.63	-95.689444	39.055833	10497	Canidae
Puma_lacustris	4.91	2.63	-95.689444	39.055833	10497	Felidae
Megantereon_hesperus	4.91	2.63	-95.689444	39.055833	10497	Felidae
Puma_lacustris	4.91	2.63	-95.689444	39.055833	10497	Felidae
Borophagus_diversidens	7.59	6.88	-82.53972	27.49611	10574	Canidae
Borophagus_diversidens	2.63	1.8	-82.63	30.23	10576	Canidae
Canis_lepophagus	2.63	1.8	-82.63	30.23	10576	Canidae
Megantereon_hesperus	2.63	1.8	-82.63	30.23	10576	Felidae
Smilodon_gracilis	2.63	1.8	-82.63	30.23	10576	Felidae
Borophagus_diversidens	1.8	0.9	-81.631667	28.133333	10594	Canidae
Borophagus_diversidens	2.63	1.8	-121.468926	38.555605	10652	Canidae
Borophagus_diversidens	2.63	1.8	-119.753889	39.160833	10697	Canidae
Borophagus_diversidens	2.63	1.8	0	0	10899	Canidae
Borophagus_diversidens	2.63	1.8	-116.237651	43.613739	10952	Canidae
Canis_lepophagus	2.63	1.8	-116.237651	43.613739	10952	Canidae
Homotherium_serum	2.63	1.8	-116.237651	43.613739	10952	Felidae
Puma_lacustris	2.63	1.8	-116.237651	43.613739	10952	Felidae
Borophagus_diversidens	4.91	2.63	-112.073844	33.448457	10968	Canidae
Canis_ferox	4.91	2.63	-112.073844	33.448457	10968	Canidae
Smilodon_gracilis	4.91	2.63	-112.073844	33.448457	10968	Felidae
Borophagus_diversidens	4.91	2.63	-109.92111	32.11361	10969	Canidae
Borophagus_diversidens	2.63	1.8	-112.073844	33.448457	10975	Canidae
Canis_lepophagus	2.63	1.8	-112.073844	33.448457	10975	Canidae
Canis_thooides	2.63	1.8	-112.073844	33.448457	10975	Canidae
Borophagus_diversidens	2.63	1.8	-112.073844	33.448457	10985	Canidae
Canis_edwardii	2.63	1.8	-112.073844	33.448457	10985	Canidae
Urocyon_galushai	2.63	1.8	-112.073844	33.448457	10985	Canidae
Borophagus_diversidens	2.63	1.8	-112.073844	33.448457	10987	Canidae
Canis_edwardii	2.63	1.8	-112.073844	33.448457	10987	Canidae
Borophagus_diversidens	2.63	1.8	-105.964444	35.667222	11029	Canidae
Borophagus_diversidens	2.63	1.8	-105	30.75	11107	Canidae
Canis_lepophagus	2.63	1.8	-105	30.75	11107	Canidae
Puma_lacustris	2.63	1.8	-105	30.75	11107	Felidae
Borophagus_diversidens	4.91	1.8	-100.7833333	21.01666667	11147	Canidae
Borophagus_secundus	4.91	1.8	-100.7833333	21.01666667	11147	Canidae
Borophagus_diversidens	2.63	1.8	-99.133333	19.43333	11149	Canidae
Borophagus_diversidens	4.91	2.63	-96.380833	32.518611	11159	Canidae
Urocyon_galushai	4.91	2.63	-96.380833	32.518611	11159	Canidae
Vulpes_velox	4.91	2.63	-96.380833	32.518611	11159	Canidae
Puma_lacustris	4.91	2.63	-96.380833	32.518611	11159	Felidae
Borophagus_diversidens	2.63	1.8	-101.9	34.97	11161	Canidae
Canis_edwardii	2.63	1.8	-101.9	34.97	11161	Canidae
Canis_lepophagus	2.63	1.8	-101.9	34.97	11161	Canidae
Urocyon_galushai	2.63	1.8	-101.9	34.97	11161	Canidae
Homotherium_serum	2.63	1.8	-101.9	34.97	11161	Felidae
Miracinonyx_inexpectatus	2.63	1.8	-101.9	34.97	11161	Felidae
Miracinonyx_trumani	2.63	1.8	-101.9	34.97	11161	Felidae
Puma_lacustris	2.63	1.8	-101.9	34.97	11161	Felidae
Borophagus_diversidens	2.63	1.8	-95.060882	29.910577	11168	Canidae
Canis_lepophagus	2.63	1.8	-95.060882	29.910577	11168	Canidae
Dinofelis_palaeoonca	2.63	1.8	-95.060882	29.910577	11168	Felidae
Puma_lacustris	2.63	1.8	-95.060882	29.910577	11168	Felidae
Borophagus_dudleyi	5.91	4.91	-78.644722	35.818889	10518	Canidae
Borophagus_dudleyi	5.91	4.91	-81.82417	28.18222	10575	Canidae
Borophagus_hilli	5.91	4.91	-81.82417	28.18222	10575	Canidae
Borophagus_pugnator	5.91	4.91	-81.82417	28.18222	10575	Canidae
Carpocyon_limosus	5.91	4.91	-81.82417	28.18222	10575	Canidae
Epicyon_haydeni	5.91	4.91	-81.82417	28.18222	10575	Canidae
Eucyon_davisi	5.91	4.91	-81.82417	28.18222	10575	Canidae
Vulpes_stenognathus	5.91	4.91	-81.82417	28.18222	10575	Canidae
Amphimachairodus_coloradensis	5.91	4.91	-81.82417	28.18222	10575	Felidae
Puma_lacustris	5.91	4.91	-81.82417	28.18222	10575	Felidae
Megantereon_hesperus	5.91	4.91	-81.82417	28.18222	10575	Felidae
Borophagus_hilli	4.91	2.63	-112	23	10128	Canidae
Cerdocyon_avius	4.91	2.63	-112	23	10128	Canidae
Puma_lacustris	4.91	2.63	-112	23	10128	Felidae
Borophagus_hilli	4.91	2.63	-86.147685	39.79094	10130	Canidae
Borophagus_hilli	4.91	2.63	-122.893056	47.0425	10898	Canidae
Canis_ferox	4.91	2.63	-122.893056	47.0425	10898	Canidae
Borophagus_hilli	4.91	2.63	-116.237651	43.613739	10950	Canidae
Canis_ferox	4.91	2.63	-116.237651	43.613739	10950	Canidae
Megantereon_hesperus	4.91	2.63	-116.237651	43.613739	10950	Felidae
Puma_lacustris	4.91	2.63	-116.237651	43.613739	10950	Felidae
Borophagus_hilli	4.91	2.63	-105.964444	35.667222	11058	Canidae
Borophagus_hilli	4.91	2.63	-107.25	33.08333	11059	Canidae
Borophagus_hilli	5.91	4.91	-101.494722	34.952778	11167	Canidae
Eucyon_davisi	5.91	4.91	-101.494722	34.952778	11167	Canidae
Puma_lacustris	5.91	4.91	-101.494722	34.952778	11167	Felidae
Eucyon_davisi	6.88	5.91	-98.126111	42.393056	10467	Canidae
Machairodus_tanneri	6.88	5.91	-98.126111	42.393056	10467	Felidae
Canis_ferox	5.91	4.91	-97.725278	42.815833	10468	Canidae
Puma_lacustris	5.91	4.91	-97.725278	42.815833	10468	Felidae
Nimravides_catacopsis	5.91	4.91	-97.4725	38.456389	10493	Felidae
Nimravides_catacopsis	4.91	2.63	-95.689444	39.055833	10495	Felidae
Amphimachairodus_coloradensis	9.07	6.88	-81.631667	28.133333	10570	Felidae
Metalopex_merriami	7.59	6.88	-119.666667	44.486111	10929	Canidae
Vulpes_stenognathus	7.59	6.88	-119.666667	44.486111	10929	Canidae
Eucyon_davisi	6.88	5.91	-118.784722	45.596389	10931	Canidae
Eucyon_davisi	6.88	5.91	-123.028889	44.930833	10933	Canidae
Canis_lepophagus	4.91	2.63	-105.964444	35.667222	11065	Canidae
Canis_lepophagus	2.63	0.9	-106.8333	32.16667	11068	Canidae
Lynx_rufus	2.63	0.9	-106.8333	32.16667	11068	Felidae
Smilodon_gracilis	2.63	0.9	-106.8333	32.16667	11068	Felidae
Canis_ferox	5.91	4.91	-108.25	28.5	11135	Canidae
Eucyon_davisi	5.91	4.91	-108.25	28.5	11135	Canidae
Vulpes_stenognathus	5.91	4.91	-108.25	28.5	11135	Canidae
Adelphailurus_kansensis	5.91	4.91	-108.25	28.5	11135	Felidae
Amphimachairodus_coloradensis	5.91	4.91	-108.25	28.5	11135	Felidae
Megantereon_hesperus	5.91	4.91	-108.25	28.5	11135	Felidae
Nimravides_catacopsis	5.91	4.91	-108.25	28.5	11135	Felidae
Borophagus_littoralis	12.11	9.07	-121.283889	37.538611	10090	Canidae
Borophagus_littoralis	12.11	10.09	-118.8	35.1	10091	Canidae
Borophagus_littoralis	10.09	9.07	-118.817778	35.133611	10092	Canidae
Epicyon_haydeni	10.09	9.07	-118.817778	35.133611	10092	Canidae
Nimravides_catacopsis	10.09	9.07	-118.817778	35.133611	10092	Felidae
Borophagus_littoralis	9.07	7.59	-117.520278	35.462222	10646	Canidae
Vulpes_stenognathus	9.07	7.59	-117.520278	35.462222	10646	Canidae
Borophagus_littoralis	5.91	4.91	-118.233889	35.087778	10647	Canidae
Amphimachairodus_coloradensis	5.91	4.91	-118.233889	35.087778	10647	Felidae
Borophagus_littoralis	12.57	12.11	-119.659167	35.231667	11189	Canidae
Borophagus_orc	7.59	6.88	-81.631667	28.133333	10572	Canidae
Borophagus_pugnator	7.59	6.88	-81.631667	28.133333	10572	Canidae
Borophagus_parvus	5.91	4.91	-120.579167	37.600278	10082	Canidae
Borophagus_secundus	5.91	4.91	-120.579167	37.600278	10082	Canidae
Eucyon_davisi	5.91	4.91	-120.579167	37.600278	10082	Canidae
Nimravides_catacopsis	5.91	4.91	-120.579167	37.600278	10082	Felidae
Borophagus_parvus	5.91	4.91	-122.301111	38.01	10098	Canidae
Eucyon_davisi	5.91	4.91	-122.301111	38.01	10098	Canidae
Borophagus_parvus	5.91	4.91	-113.535833	34.613611	10963	Canidae
Canis_ferox	5.91	4.91	-113.535833	34.613611	10963	Canidae
Eucyon_davisi	5.91	4.91	-113.535833	34.613611	10963	Canidae
Vulpes_stenognathus	5.91	4.91	-113.535833	34.613611	10963	Canidae
Adelphailurus_kansensis	5.91	4.91	-113.535833	34.613611	10963	Felidae
Amphimachairodus_coloradensis	5.91	4.91	-113.535833	34.613611	10963	Felidae
Lynx_proterolyncis	5.91	4.91	-113.535833	34.613611	10963	Felidae
Megantereon_hesperus	5.91	4.91	-113.535833	34.613611	10963	Felidae
Canis_ferox	6.88	4.91	-110.525833	32.621944	10964	Canidae
Eucyon_davisi	6.88	4.91	-110.525833	32.621944	10964	Canidae
Vulpes_stenognathus	6.88	4.91	-110.525833	32.621944	10964	Canidae
Adelphailurus_kansensis	6.88	4.91	-110.525833	32.621944	10964	Felidae
Megantereon_hesperus	6.88	4.91	-110.525833	32.621944	10964	Felidae
Borophagus_pugnator	7.59	6.88	-100.401667	40.548889	10450	Canidae
Epicyon_saevus	7.59	6.88	-100.401667	40.548889	10450	Canidae
Borophagus_pugnator	6.88	4.91	-122.893056	47.0425	10895	Canidae
Borophagus_pugnator	9.07	6.88	-116.678889	43.2925	10949	Canidae
Borophagus_pugnator	7.59	6.88	-100.096389	36.233889	11164	Canidae
Epicyon_haydeni	7.59	6.88	-100.096389	36.233889	11164	Canidae
Epicyon_saevus	7.59	6.88	-100.096389	36.233889	11164	Canidae
Metalopex_bakeri	7.59	6.88	-100.096389	36.233889	11164	Canidae
Borophagus_secundus	9.07	7.59	-88.5	14.5	10011	Canidae
Borophagus_secundus	9.07	7.59	-88.16666	13.75	10012	Canidae
Borophagus_secundus	5.91	4.91	-117.047222	33.891111	10102	Canidae
Borophagus_secundus	6.88	5.91	-103.002222	41.196667	10451	Canidae
Borophagus_secundus	6.88	5.91	-96.675345	40.809868	10460	Canidae
Borophagus_secundus	6.88	5.91	-101.509722	39.154722	10483	Canidae
Epicyon_haydeni	6.88	5.91	-101.509722	39.154722	10483	Canidae
Eucyon_davisi	6.88	5.91	-101.509722	39.154722	10483	Canidae
Adelphailurus_kansensis	6.88	5.91	-101.509722	39.154722	10483	Felidae
Amphimachairodus_coloradensis	6.88	5.91	-101.509722	39.154722	10483	Felidae
Borophagus_secundus	7.59	6.88	-105.978889	36.114167	11050	Canidae
Canis_ferox	7.59	6.88	-105.978889	36.114167	11050	Canidae
Epicyon_haydeni	7.59	6.88	-105.978889	36.114167	11050	Canidae
Vulpes_stenognathus	7.59	6.88	-105.978889	36.114167	11050	Canidae
Borophagus_secundus	6.88	4.91	-100.6833333	21.08333333	11126	Canidae
Borophagus_secundus	5.91	4.91	-100.6833333	21.08333333	11127	Canidae
Borophagus_secundus	5.91	4.91	-103.676389	20.56666	11130	Canidae
Amphimachairodus_coloradensis	5.91	4.91	-103.676389	20.56666	11130	Felidae
Borophagus_secundus	6.88	4.91	-99.133333	19.43333	11134	Canidae
Borophagus_secundus	6.88	5.91	-100.588333	35.993333	11157	Canidae
Canis_ferox	6.88	5.91	-100.588333	35.993333	11157	Canidae
Eucyon_davisi	6.88	5.91	-100.588333	35.993333	11157	Canidae
Vulpes_stenognathus	6.88	5.91	-100.588333	35.993333	11157	Canidae
Lynx_proterolyncis	6.88	5.91	-100.588333	35.993333	11157	Felidae
Borophagus_secundus	7.59	6.88	-100.523611	35.733056	11165	Canidae
Eucyon_davisi	7.59	6.88	-100.523611	35.733056	11165	Canidae
Vulpes_stenognathus	7.59	6.88	-100.523611	35.733056	11165	Canidae
Amphimachairodus_coloradensis	7.59	6.88	-100.523611	35.733056	11165	Felidae
Lynx_proterolyncis	7.59	6.88	-100.523611	35.733056	11165	Felidae
Eucyon_davisi	6.88	5.91	-101.1925	34.9625	11166	Canidae
Vulpes_stenognathus	6.88	5.91	-101.1925	34.9625	11166	Canidae
Borophagus_diversidens	6.88	4.91	-117.663889	35.981667	10649	Canidae
Vulpes_praeglacialis	1.9	0.5	23.3	40.75	21039	Canidae
Xenocyon_lycaonoides	1.9	0.5	23.3	40.75	21039	Canidae
Homotherium_latidens	1.9	0.5	23.3	40.75	21039	Felidae
Lynx_issiodorensis	1.9	0.5	23.3	40.75	21039	Felidae
Megantereon_cultridens	1.9	0.5	23.3	40.75	21039	Felidae
Panthera_gombaszoegensis	1.9	0.5	23.3	40.75	21039	Felidae
Canis_armbrusteri	1.8	0.9	-81.631667	28.133333	10585	Canidae
Canis_edwardii	1.8	0.9	-81.631667	28.133333	10585	Canidae
Lynx_rufus	1.8	0.9	-81.631667	28.133333	10585	Felidae
Canis_armbrusteri	0.9	0.39	-81.631667	28.133333	10586	Canidae
Canis_edwardii	0.9	0.39	-81.631667	28.133333	10586	Canidae
Urocyon_minicephalus	0.9	0.39	-81.631667	28.133333	10586	Canidae
Panthera_onca	0.9	0.39	-81.631667	28.133333	10586	Felidae
Smilodon_gracilis	0.9	0.39	-81.631667	28.133333	10586	Felidae
Canis_armbrusteri	1.8	0.9	-81.631667	28.133333	10592	Canidae
Canis_edwardii	1.8	0.9	-81.631667	28.133333	10592	Canidae
Lynx_rufus	1.8	0.9	-81.631667	28.133333	10592	Felidae
Miracinonyx_inexpectatus	1.8	0.9	-81.631667	28.133333	10592	Felidae
Smilodon_gracilis	1.8	0.9	-81.631667	28.133333	10592	Felidae
Canis_armbrusteri	2.63	0.9	-112.073844	33.448457	10980	Canidae
